000660,SK하이닉스,"83,100","300","0.36","378,147,743,500","60,496,996,531,500",0
005610,SPC삼립,"66,800","-100","-0.15","762,052,700","576,417,801,200",0
011810,STX,"5,630","-50","-0.88","202,379,280","111,062,458,260",0
077970,STX엔진,"5,820","-80","-1.36","202,809,520","133,911,821,280",0
071970,STX중공업,"2,355","-80","-3.29","286,680,205","66,801,873,480",0
084870,TBH글로벌,"1,825","-90","-4.70","780,117,150","38,063,694,675",0
002710,TCC스틸,"1,850","-15","-0.80","71,060,325","42,550,000,000",0
024070,WISCOM,"2,275","5","0.22","74,132,890","34,867,646,450",0
037270,YG PLUS,"3,300","0","0.00","3,995,781,480","191,963,323,200",0
000500,가온전선,"16,700","0","0.00","50,365,400","69,477,794,900",0
000860,강남제비스코,"15,250","150","0.99","148,881,150","99,125,000,000",0
035250,강원랜드,"22,750","-200","-0.87","15,305,201,200","4,867,146,375,000",0
011420,갤럭시아에스엠,"1,415","30","2.17","419,558,470","38,982,746,260",0
002100,경농,"13,550","-650","-4.58","8,386,138,600","293,923,212,500",0
009450,경동나비엔,"51,800","400","0.78","2,941,549,200","659,906,618,000",0
267290,경동도시가스,"16,800","50","0.30","159,704,050","99,042,820,800",0
012320,경동인베스트,"27,900","-100","-0.36","44,163,250","65,984,141,700",0
000050,경방,"11,700","-300","-2.50","276,202,100","320,758,659,000",0
214390,경보제약,"10,750","350","3.37","4,197,684,000","256,998,745,000",0
012610,경인양행,"8,680","-120","-1.36","7,127,365,770","357,584,448,200",0
009140,경인전자,"18,850","150","0.80","16,254,350","29,609,523,450",0
013580,계룡건설,"23,850","-3,200","-11.83","17,735,495,950","213,002,131,950",0
012200,계양전기,"2,780","-50","-1.77","392,265,190","90,628,000,000",0
002140,고려산업,"3,705","-55","-1.46","1,461,261,705","92,400,569,625",0
010130,고려아연,"433,500","3,000","0.70","79,351,686,000","8,180,145,000,000",0
002240,고려제강,"16,100","50","0.31","948,964,700","322,000,000,000",0
009290,광동제약,"9,550","-260","-2.65","31,464,691,480","500,619,127,050",0
017040,광명전기,"1,900","-5","-0.26","474,129,075","82,341,468,500",0
017900,광전자,"2,460","115","4.90","56,214,593,365","142,541,656,980",0
037710,광주신세계,"135,000","0","0.00","28,610,000","216,000,000,000",0
030610,교보증권,"6,830","-20","-0.29","779,443,790","441,582,011,680",0
007690,국도화학,"37,600","-550","-1.44","522,268,550","218,479,161,600",0
005320,국동,"2,990","165","5.84","6,721,778,965","113,698,080,860",0
001140,국보,"2,350","-120","-4.86","3,371,273,440","104,801,391,950",0
002720,국제약품,"10,800","250","2.37","8,566,482,250","198,725,616,000",0
083420,그린케미칼,"3,320","5","0.15","324,485,925","79,680,000,000",0
014530,극동유화,"3,085","15","0.49","192,989,620","107,572,160,700",0
014280,금강공업,"3,565","-40","-1.11","210,573,845","93,258,806,445",0
008870,금비,"57,500","-800","-1.37","87,813,400","57,500,000,000",0
001570,금양,"4,060","-90","-2.17","1,540,132,055","178,835,428,100",0
002990,금호산업,"7,120","530","8.04","42,779,421,200","260,833,538,880",0
011780,금호석유,"85,900","-1,700","-1.94","17,904,799,900","2,617,174,656,900",0
214330,금호에이치티,"2,490","-260","-9.45","7,926,123,750","68,976,045,270",0
001210,금호전기,"3,600","-125","-3.36","408,223,945","43,134,552,000",0
073240,금호타이어,"2,945","-15","-0.51","1,779,205,240","845,981,545,215",0
092440,기신정기,"3,100","20","0.65","83,382,390","90,520,000,000",0
000270,기아차,"37,700","0","0.00","63,906,871,050","15,282,198,181,900",0
024110,기업은행,"8,300","10","0.12","15,923,650,500","5,614,714,064,200",0
013700,까뮤이앤씨,"1,295","-15","-1.15","360,972,530","58,472,202,600",0
004540,깨끗한나라,"3,840","-155","-3.88","1,905,126,815","143,004,261,120",0
001260,남광토건,"10,850","50","0.46","270,447,450","106,640,429,350",0
008350,남선알미늄,"5,530","10","0.18","15,889,670,210","609,290,367,700",0
004270,남성,"2,920","30","1.04","1,152,843,380","105,739,507,200",0
003920,남양유업,"270,000","-3,000","-1.10","849,015,500","194,400,000,000",0
